Episode 0, Reward: 32.0
Episode 837, Reward: 64.0
Episode 364, Reward: 175.0
Episode 429, Reward: 83.0
Episode 313, Reward: 129.0
Episode 929, Reward: 50.0
Episode 1115, Reward: 63.0
Episode 930, Reward: 36.0
Episode 838, Reward: 67.0
Episode 1116, Reward: 70.0
Episode 323, Reward: 278.0
Episode 931, Reward: 38.0
Episode 839, Reward: 68.0
Episode 430, Reward: 96.0
Episode 932, Reward: 40.0
Episode 840, Reward: 73.0
Episode 933, Reward: 29.0
Episode 314, Reward: 136.0
Episode 365, Reward: 212.0
Episode 431, Reward: 85.0
Episode 1117, Reward: 77.0
Episode 934, Reward: 40.0
Episode 841, Reward: 64.0
Episode 432, Reward: 80.0
Episode 935, Reward: 45.0
Episode 1118, Reward: 83.0
Episode 324, Reward: 209.0
Episode 842, Reward: 60.0
Episode 936, Reward: 33.0
Episode 315, Reward: 128.0
Episode 843, Reward: 60.0
Episode 433, Reward: 75.0
Episode 937, Reward: 38.0
Episode 209, Reward: 500.0
Episode 1119, Reward: 77.0
Episode 366, Reward: 189.0
Episode 938, Reward: 35.0
Episode 844, Reward: 55.0
Episode 434, Reward: 88.0
Episode 1120, Reward: 70.0
Episode 939, Reward: 40.0
Episode 316, Reward: 120.0
Episode 845, Reward: 64.0
Episode 940, Reward: 51.0
Episode 1121, Reward: 86.0
Episode 435, Reward: 83.0
Episode 846, Reward: 56.0
Episode 941, Reward: 37.0
Episode 325, Reward: 193.0
Episode 367, Reward: 186.0
Episode 847, Reward: 57.0
Episode 317, Reward: 127.0
Episode 942, Reward: 47.0
Episode 1122, Reward: 86.0
Episode 436, Reward: 81.0
Episode 943, Reward: 39.0
Episode 848, Reward: 59.0
Episode 326, Reward: 159.0
Episode 1123, Reward: 89.0
Episode 437, Reward: 81.0
Episode 944, Reward: 41.0
Episode 318, Reward: 122.0
Episode 368, Reward: 176.0
Episode 945, Reward: 42.0
Episode 849, Reward: 65.0
Episode 210, Reward: 340.0
Episode 438, Reward: 84.0
Episode 850, Reward: 61.0
Episode 1124, Reward: 116.0
Episode 946, Reward: 56.0
Episode 327, Reward: 160.0
Episode 439, Reward: 84.0
Episode 947, Reward: 46.0
Episode 319, Reward: 127.0
Episode 851, Reward: 69.0
Episode 948, Reward: 39.0
Episode 440, Reward: 76.0
Episode 1125, Reward: 116.0
Episode 852, Reward: 55.0
Episode 369, Reward: 206.0
Episode 949, Reward: 53.0
Episode 320, Reward: 127.0
Episode 853, Reward: 64.0
Episode 950, Reward: 40.0
Episode 441, Reward: 77.0
Episode 328, Reward: 171.0
Episode 1126, Reward: 128.0
Episode 854, Reward: 68.0
Episode 442, Reward: 77.0
Episode 952, Reward: 48.0
Episode 211, Reward: 356.0
Episode 1127, Reward: 95.0
Episode 321, Reward: 130.0
Episode 855, Reward: 87.0
Episode 953, Reward: 49.0
Episode 370, Reward: 259.0
Episode 329, Reward: 162.0
Episode 443, Reward: 78.0
Episode 954, Reward: 58.0
Episode 856, Reward: 77.0
Episode 1128, Reward: 105.0
Episode 322, Reward: 131.0
Episode 955, Reward: 39.0
Episode 857, Reward: 77.0
Episode 444, Reward: 77.0
Episode 956, Reward: 49.0
Episode 330, Reward: 161.0
Episode 212, Reward: 233.0
Episode 1129, Reward: 96.0
Episode 445, Reward: 72.0
Episode 323, Reward: 131.0
Episode 858, Reward: 78.0
Episode 957, Reward: 56.0
Episode 958, Reward: 37.0
Episode 446, Reward: 85.0
Episode 331, Reward: 150.0
Episode 1130, Reward: 128.0
Episode 859, Reward: 78.0
Episode 959, Reward: 36.0
Episode 213, Reward: 148.0
Episode 324, Reward: 130.0
Episode 371, Reward: 351.0
Episode 447, Reward: 81.0
Episode 960, Reward: 41.0
Episode 961, Reward: 44.0
Episode 860, Reward: 82.0
Episode 214, Reward: 82.0
Episode 962, Reward: 41.0
Episode 448, Reward: 96.0
Episode 332, Reward: 156.0
Episode 325, Reward: 132.0
Episode 963, Reward: 32.0
Episode 1131, Reward: 163.0
Episode 215, Reward: 73.0
Episode 861, Reward: 109.0
Episode 964, Reward: 44.0
Episode 372, Reward: 204.0
Episode 449, Reward: 91.0
Episode 965, Reward: 33.0
Episode 1132, Reward: 88.0
Episode 216, Reward: 65.0
Episode 966, Reward: 37.0
Episode 326, Reward: 133.0
Episode 862, Reward: 89.0
Episode 967, Reward: 28.0
Episode 217, Reward: 58.0
Episode 1133, Reward: 63.0
Episode 333, Reward: 167.0
Episode 450, Reward: 98.0
Episode 968, Reward: 37.0
Episode 218, Reward: 63.0
Episode 863, Reward: 81.0
Episode 373, Reward: 155.0
Episode 969, Reward: 37.0
Episode 1134, Reward: 68.0
Episode 970, Reward: 33.0
Episode 327, Reward: 135.0
Episode 451, Reward: 94.0
Episode 219, Reward: 75.0
Episode 971, Reward: 32.0
Episode 1135, Reward: 58.0
Episode 864, Reward: 72.0
Episode 972, Reward: 37.0
Episode 374, Reward: 129.0
Episode 220, Reward: 62.0
Episode 1136, Reward: 59.0
Episode 334, Reward: 162.0
Episode 973, Reward: 38.0
Episode 452, Reward: 94.0
Episode 328, Reward: 118.0
Episode 865, Reward: 78.0
Episode 974, Reward: 30.0
Episode 1137, Reward: 65.0
Episode 221, Reward: 74.0
Episode 975, Reward: 31.0
Episode 866, Reward: 76.0
Episode 375, Reward: 150.0
Episode 976, Reward: 44.0
Episode 1138, Reward: 67.0
Episode 453, Reward: 103.0
Episode 222, Reward: 67.0
Episode 977, Reward: 35.0
Episode 329, Reward: 127.0
Episode 335, Reward: 160.0
Episode 978, Reward: 38.0
Episode 867, Reward: 89.0
Episode 223, Reward: 76.0

Episode 454, Reward: 108.0
Episode 979, Reward: 32.0
Episode 224, Reward: 67.0
Episode 376, Reward: 171.0
Episode 980, Reward: 41.0
Episode 868, Reward: 84.0
Episode 1140, Reward: 86.0
Episode 225, Reward: 47.0
Episode 330, Reward: 123.0
Episode 981, Reward: 35.0
Episode 336, Reward: 153.0
Episode 455, Reward: 112.0
Episode 982, Reward: 41.0
Episode 869, Reward: 75.0
Episode 226, Reward: 58.0
Episode 1141, Reward: 105.0
Episode 983, Reward: 38.0
Episode 227, Reward: 58.0
Episode 984, Reward: 29.0
Episode 870, Reward: 68.0
Episode 456, Reward: 108.0
Episode 377, Reward: 165.0
Episode 331, Reward: 131.0
Episode 985, Reward: 34.0
Episode 337, Reward: 156.0
Episode 228, Reward: 62.0
Episode 871, Reward: 69.0
Episode 986, Reward: 35.0
Episode 229, Reward: 62.0
Episode 987, Reward: 29.0
Episode 1142, Reward: 150.0
Episode 988, Reward: 31.0
Episode 457, Reward: 114.0
Episode 378, Reward: 142.0
Episode 872, Reward: 66.0
Episode 230, Reward: 58.0
Episode 332, Reward: 129.0
Episode 989, Reward: 31.0
Episode 338, Reward: 147.0
Episode 231, Reward: 61.0
Episode 990, Reward: 38.0
Episode 1143, Reward: 112.0
Episode 873, Reward: 75.0
Episode 991, Reward: 37.0
Episode 458, Reward: 125.0
Episode 232, Reward: 56.0
Episode 379, Reward: 150.0
Episode 333, Reward: 124.0
Episode 992, Reward: 28.0
Episode 993, Reward: 33.0
Episode 874, Reward: 88.0
Episode 994, Reward: 27.0
Episode 339, Reward: 153.0
Episode 233, Reward: 62.0
Episode 1144, Reward: 109.0
Episode 995, Reward: 27.0
Episode 459, Reward: 117.0
Episode 234, Reward: 60.0
Episode 996, Reward: 44.0
Episode 875, Reward: 93.0
Episode 380, Reward: 141.0
Episode 334, Reward: 137.0
Episode 997, Reward: 33.0
Episode 235, Reward: 54.0
Episode 1145, Reward: 89.0
Episode 998, Reward: 29.0
Episode 460, Reward: 116.0
Episode 1146, Reward: 64.0
Episode 876, Reward: 79.0
Episode 999, Reward: 30.0
Episode 236, Reward: 60.0
Episode 340, Reward: 170.0
Episode 1000, Reward: 31.0
Episode 381, Reward: 134.0
Episode 237, Reward: 58.0
Episode 1001, Reward: 31.0
Episode 335, Reward: 133.0
Episode 877, Reward: 90.0
Episode 1147, Reward: 83.0
Episode 461, Reward: 116.0
Episode 1002, Reward: 38.0
Episode 238, Reward: 54.0
Episode 1003, Reward: 46.0
Episode 239, Reward: 53.0
Episode 878, Reward: 91.0
Episode 341, Reward: 167.0
Episode 1148, Reward: 92.0
Episode 336, Reward: 136.0
Episode 1004, Reward: 44.0
Episode 382, Reward: 139.0
Episode 462, Reward: 115.0
Episode 240, Reward: 57.0
Episode 1005, Reward: 36.0
Episode 879, Reward: 85.0
Episode 1149, Reward: 80.0
Episode 241, Reward: 54.0
Episode 1006, Reward: 50.0
Episode 337, Reward: 123.0
Episode 1007, Reward: 34.0
Episode 383, Reward: 143.0
Episode 463, Reward: 129.0
Episode 1150, Reward: 71.0
Episode 880, Reward: 79.0
Episode 242, Reward: 62.0
Episode 342, Reward: 168.0
Episode 1008, Reward: 43.0
Episode 243, Reward: 53.0
Episode 1151, Reward: 75.0
Episode 1009, Reward: 40.0
Episode 881, Reward: 87.0
Episode 338, Reward: 125.0
Episode 244, Reward: 49.0
Episode 464, Reward: 125.0
Episode 1010, Reward: 39.0
Episode 1152, Reward: 71.0
Episode 245, Reward: 50.0

Episode 343, Reward: 159.0
Episode 882, Reward: 90.0
Episode 1012, Reward: 49.0
Episode 1153, Reward: 63.0
Episode 246, Reward: 55.0
Episode 465, Reward: 108.0
Episode 339, Reward: 125.0
Episode 1013, Reward: 39.0
Episode 385, Reward: 135.0
Episode 883, Reward: 77.0
Episode 1154, Reward: 70.0
Episode 247, Reward: 57.0
Episode 1014, Reward: 42.0
Episode 884, Reward: 82.0
Episode 1015, Reward: 52.0
Episode 248, Reward: 57.0
Episode 1155, Reward: 70.0
Episode 466, Reward: 122.0
Episode 344, Reward: 170.0
Episode 386, Reward: 135.0
Episode 340, Reward: 131.0
Episode 1016, Reward: 37.0
Episode 249, Reward: 47.0
Episode 1156, Reward: 61.0
Episode 1017, Reward: 39.0
Episode 250, Reward: 41.0
Episode 885, Reward: 107.0
Episode 1018, Reward: 42.0
Episode 251, Reward: 51.0
Episode 387, Reward: 122.0
Episode 1157, Reward: 67.0
Episode 467, Reward: 121.0
Episode 341, Reward: 122.0
Episode 1019, Reward: 43.0
Episode 252, Reward: 57.0
Episode 886, Reward: 87.0
Episode 345, Reward: 177.0
Episode 1020, Reward: 50.0
Episode 1158, Reward: 92.0
Episode 253, Reward: 50.0
Episode 388, Reward: 134.0
Episode 887, Reward: 89.0
Episode 468, Reward: 131.0
Episode 1159, Reward: 63.0
Episode 1021, Reward: 51.0
Episode 254, Reward: 50.0
Episode 342, Reward: 135.0
Episode 1022, Reward: 51.0
Episode 888, Reward: 79.0
Episode 255, Reward: 49.0
Episode 1160, Reward: 68.0
Episode 1023, Reward: 45.0
Episode 469, Reward: 125.0
Episode 256, Reward: 53.0
Episode 1161, Reward: 65.0
Episode 389, Reward: 131.0
Episode 889, Reward: 72.0
Episode 346, Reward: 210.0
Episode 1024, Reward: 40.0
Episode 257, Reward: 53.0
Episode 1162, Reward: 62.0
Episode 343, Reward: 140.0
Episode 890, Reward: 79.0
Episode 1025, Reward: 57.0
Episode 1163, Reward: 58.0
Episode 259, Reward: 51.0
Episode 390, Reward: 142.0
Episode 470, Reward: 136.0
Episode 891, Reward: 83.0
Episode 260, Reward: 53.0
Episode 344, Reward: 129.0
Episode 1164, Reward: 75.0
Episode 1026, Reward: 79.0
Episode 1027, Reward: 38.0
Episode 261, Reward: 59.0
Episode 1165, Reward: 60.0
Episode 391, Reward: 123.0
Episode 892, Reward: 79.0
Episode 1028, Reward: 47.0
Episode 471, Reward: 136.0
Episode 262, Reward: 47.0
Episode 1166, Reward: 55.0
Episode 347, Reward: 287.0
Episode 1029, Reward: 63.0
Episode 893, Reward: 74.0
Episode 345, Reward: 139.0
Episode 263, Reward: 48.0
Episode 1167, Reward: 51.0
Episode 264, Reward: 53.0
Episode 392, Reward: 151.0
Episode 1030, Reward: 53.0
Episode 472, Reward: 130.0
Episode 894, Reward: 81.0
Episode 1168, Reward: 73.0
Episode 1031, Reward: 47.0
Episode 265, Reward: 62.0
Episode 346, Reward: 130.0
Episode 895, Reward: 91.0
Episode 1169, Reward: 59.0
Episode 266, Reward: 54.0
Episode 1032, Reward: 54.0
Episode 348, Reward: 210.0
Episode 393, Reward: 142.0
Episode 473, Reward: 136.0
Episode 267, Reward: 51.0
Episode 896, Reward: 72.0
Episode 1033, Reward: 49.0
Episode 268, Reward: 51.0
Episode 347, Reward: 134.0
Episode 1171, Reward: 65.0
Episode 897, Reward: 75.0
Episode 1034, Reward: 47.0
Episode 394, Reward: 145.0
Episode 269, Reward: 51.0
Episode 1172, Reward: 70.0
Episode 270, Reward: 56.0
Episode 1035, Reward: 62.0
Episode 474, Reward: 137.0
Episode 898, Reward: 77.0
Episode 349, Reward: 226.0
Episode 1036, Reward: 52.0
Episode 348, Reward: 123.0
Episode 1173, Reward: 60.0
Episode 271, Reward: 60.0
Episode 899, Reward: 74.0
Episode 395, Reward: 141.0
Episode 1037, Reward: 57.0
Episode 1174, Reward: 68.0
Episode 272, Reward: 48.0
Episode 475, Reward: 142.0
Episode 900, Reward: 80.0
Episode 1038, Reward: 57.0
Episode 273, Reward: 65.0
Episode 1175, Reward: 75.0
Episode 396, Reward: 130.0
Episode 349, Reward: 130.0
Episode 1039, Reward: 54.0
Episode 350, Reward: 196.0
Episode 274, Reward: 60.0
Episode 901, Reward: 94.0
Episode 1040, Reward: 45.0
Episode 1176, Reward: 85.0
Episode 275, Reward: 49.0
Episode 476, Reward: 137.0
Episode 397, Reward: 147.0
Episode 1177, Reward: 55.0
Episode 902, Reward: 91.0
Episode 1041, Reward: 67.0
Episode 350, Reward: 129.0
Episode 276, Reward: 67.0
Episode 1178, Reward: 52.0
Episode 1042, Reward: 40.0
Episode 477, Reward: 135.0
Episode 277, Reward: 62.0
Episode 903, Reward: 88.0
Episode 1179, Reward: 67.0
Episode 1043, Reward: 48.0
Episode 398, Reward: 144.0
Episode 351, Reward: 133.0
Episode 278, Reward: 73.0
Episode 1180, Reward: 58.0
Episode 351, Reward: 286.0
Episode 1044, Reward: 55.0
Episode 904, Reward: 94.0
Episode 478, Reward: 131.0
Episode 279, Reward: 65.0
Episode 1181, Reward: 61.0
Episode 1045, Reward: 53.0
Episode 399, Reward: 144.0
Episode 280, Reward: 62.0
Episode 352, Reward: 137.0
Episode 1182, Reward: 78.0
Episode 1046, Reward: 58.0
Episode 905, Reward: 116.0
Episode 281, Reward: 61.0
Episode 479, Reward: 131.0
Episode 1047, Reward: 69.0
Episode 400, Reward: 143.0
Episode 282, Reward: 68.0
Episode 353, Reward: 124.0
Episode 1183, Reward: 84.0
Episode 1048, Reward: 45.0
Episode 906, Reward: 120.0
Episode 283, Reward: 67.0
Episode 480, Reward: 128.0
Episode 1049, Reward: 55.0
Episode 1184, Reward: 68.0
Episode 352, Reward: 300.0
Episode 1050, Reward: 45.0
Episode 907, Reward: 89.0
Episode 284, Reward: 70.0
Episode 354, Reward: 119.0
Episode 401, Reward: 164.0
Episode 1185, Reward: 64.0
Episode 1051, Reward: 57.0
Episode 285, Reward: 68.0
Episode 1186, Reward: 70.0
Episode 481, Reward: 137.0
Episode 1052, Reward: 45.0
Episode 908, Reward: 103.0
Episode 286, Reward: 59.0
Episode 1187, Reward: 44.0
Episode 355, Reward: 124.0
Episode 402, Reward: 144.0
Episode 1188, Reward: 53.0
Episode 1053, Reward: 62.0
Episode 353, Reward: 214.0
Episode 287, Reward: 68.0
Episode 482, Reward: 136.0
Episode 1189, Reward: 49.0
Episode 909, Reward: 109.0
Episode 1054, Reward: 48.0
Episode 288, Reward: 58.0
Episode 356, Reward: 124.0
Episode 1190, Reward: 71.0
Episode 289, Reward: 62.0
Episode 1055, Reward: 72.0
Episode 483, Reward: 113.0
Episode 403, Reward: 145.0
Episode 1191, Reward: 64.0
Episode 290, Reward: 60.0
Episode 1056, Reward: 61.0
Episode 910, Reward: 133.0
Episode 354, Reward: 203.0
Episode 291, Reward: 56.0
Episode 1192, Reward: 57.0
Episode 357, Reward: 125.0
Episode 1057, Reward: 56.0
Episode 404, Reward: 156.0
Episode 484, Reward: 126.0
Episode 292, Reward: 63.0
Episode 1193, Reward: 62.0
Episode 911, Reward: 120.0
Episode 1058, Reward: 100.0
Episode 293, Reward: 62.0
Episode 1194, Reward: 59.0
Episode 358, Reward: 130.0
Episode 405, Reward: 126.0
Episode 485, Reward: 124.0
Episode 1195, Reward: 52.0
Episode 912, Reward: 104.0
Episode 1196, Reward: 66.0
Episode 355, Reward: 226.0
Episode 359, Reward: 120.0
Episode 295, Reward: 48.0
Episode 1197, Reward: 52.0
Episode 1059, Reward: 161.0
Episode 406, Reward: 164.0
Episode 486, Reward: 131.0
Episode 296, Reward: 60.0
Episode 1060, Reward: 33.0
Episode 1198, Reward: 58.0
Episode 1061, Reward: 33.0
Episode 297, Reward: 61.0
Episode 1199, Reward: 54.0
Episode 360, Reward: 136.0
Episode 1062, Reward: 36.0
Episode 356, Reward: 183.0
Episode 298, Reward: 58.0

Episode 1200, Reward: 65.0
Episode 1063, Reward: 40.0
Episode 1064, Reward: 34.0
Episode 299, Reward: 56.0
Episode 407, Reward: 178.0
Episode 914, Reward: 139.0
Episode 1065, Reward: 36.0
Episode 1201, Reward: 64.0
Episode 361, Reward: 130.0
Episode 300, Reward: 59.0
Episode 1066, Reward: 37.0
Episode 1202, Reward: 53.0
Episode 488, Reward: 122.0
Episode 301, Reward: 62.0
Episode 357, Reward: 173.0
Episode 1067, Reward: 42.0
Episode 1203, Reward: 68.0
Episode 915, Reward: 143.0
Episode 408, Reward: 154.0
Episode 302, Reward: 53.0
Episode 1068, Reward: 40.0
Episode 362, Reward: 140.0
Episode 1204, Reward: 61.0
Episode 303, Reward: 60.0

Episode 1205, Reward: 54.0
Episode 916, Reward: 111.0
Episode 1070, Reward: 53.0
Episode 409, Reward: 152.0
Episode 358, Reward: 188.0
Episode 304, Reward: 62.0
Episode 1206, Reward: 63.0
Episode 363, Reward: 130.0
Episode 1071, Reward: 39.0
Episode 917, Reward: 76.0
Episode 305, Reward: 55.0
Episode 490, Reward: 140.0
Episode 1072, Reward: 46.0
Episode 1207, Reward: 65.0
Episode 306, Reward: 53.0
Episode 410, Reward: 141.0
Episode 1073, Reward: 41.0
Episode 918, Reward: 89.0
Episode 359, Reward: 149.0
Episode 1208, Reward: 62.0
Episode 307, Reward: 50.0
Episode 364, Reward: 130.0
Episode 1074, Reward: 44.0
Episode 919, Reward: 67.0
Episode 308, Reward: 54.0
Episode 491, Reward: 134.0
Episode 1209, Reward: 75.0
Episode 1075, Reward: 54.0
Episode 309, Reward: 48.0
Episode 411, Reward: 172.0
Episode 1076, Reward: 50.0
Episode 1210, Reward: 60.0
Episode 920, Reward: 92.0
Episode 365, Reward: 136.0
Episode 310, Reward: 49.0
Episode 360, Reward: 169.0
Episode 1077, Reward: 44.0
Episode 492, Reward: 128.0
Episode 1078, Reward: 40.0
Episode 311, Reward: 52.0
Episode 1211, Reward: 89.0
Episode 921, Reward: 99.0
Episode 1079, Reward: 52.0
Episode 312, Reward: 58.0
Episode 412, Reward: 177.0
Episode 1212, Reward: 65.0
Episode 366, Reward: 131.0
Episode 1080, Reward: 59.0
Episode 361, Reward: 156.0
Episode 922, Reward: 86.0
Episode 493, Reward: 135.0
Episode 313, Reward: 67.0
Episode 1081, Reward: 43.0
Episode 1213, Reward: 88.0
Episode 314, Reward: 57.0
Episode 1082, Reward: 49.0
Episode 367, Reward: 124.0
Episode 413, Reward: 166.0
Episode 923, Reward: 89.0
Episode 315, Reward: 52.0
Episode 1214, Reward: 70.0
Episode 1083, Reward: 40.0
Episode 494, Reward: 132.0
Episode 362, Reward: 147.0
Episode 1084, Reward: 52.0
Episode 316, Reward: 53.0
Episode 1215, Reward: 69.0
Episode 924, Reward: 91.0
Episode 1085, Reward: 34.0
Episode 317, Reward: 57.0
Episode 414, Reward: 142.0
Episode 368, Reward: 127.0
Episode 495, Reward: 130.0
Episode 1086, Reward: 52.0
Episode 1216, Reward: 81.0
Episode 318, Reward: 53.0
Episode 925, Reward: 83.0
Episode 1087, Reward: 41.0
Episode 363, Reward: 177.0
Episode 1217, Reward: 66.0
Episode 319, Reward: 57.0
Episode 1088, Reward: 38.0
Episode 415, Reward: 141.0
Episode 369, Reward: 131.0
Episode 926, Reward: 104.0
Episode 496, Reward: 121.0
Episode 1089, Reward: 38.0
Episode 1218, Reward: 68.0
Episode 320, Reward: 60.0
Episode 1090, Reward: 36.0
Episode 1219, Reward: 64.0
Episode 927, Reward: 89.0
Episode 321, Reward: 51.0
Episode 1091, Reward: 38.0
Episode 497, Reward: 138.0
Episode 416, Reward: 156.0
Episode 364, Reward: 175.0
Episode 322, Reward: 61.0
Episode 1092, Reward: 45.0
Episode 370, Reward: 129.0
Episode 1220, Reward: 90.0
Episode 928, Reward: 109.0
Episode 1093, Reward: 49.0
Episode 323, Reward: 60.0
Episode 1221, Reward: 78.0
Episode 1094, Reward: 50.0
Episode 324, Reward: 53.0
Episode 498, Reward: 138.0
Episode 371, Reward: 135.0
Episode 417, Reward: 155.0
Episode 929, Reward: 122.0
Episode 365, Reward: 155.0
Episode 1222, Reward: 79.0
Episode 1095, Reward: 58.0
Episode 325, Reward: 67.0
Episode 1096, Reward: 49.0
Episode 326, Reward: 59.0
Episode 930, Reward: 91.0
Episode 1223, Reward: 95.0
Episode 499, Reward: 140.0
Episode 1097, Reward: 54.0
Episode 418, Reward: 138.0
Episode 327, Reward: 60.0
Episode 372, Reward: 130.0
Episode 366, Reward: 156.0
Episode 1224, Reward: 73.0
Episode 1098, Reward: 46.0
Episode 931, Reward: 99.0
Episode 328, Reward: 63.0
Episode 1099, Reward: 44.0
Episode 1225, Reward: 94.0
Episode 500, Reward: 136.0
Episode 419, Reward: 146.0
Episode 329, Reward: 60.0
Episode 373, Reward: 136.0
Episode 1100, Reward: 47.0
Episode 330, Reward: 61.0
Episode 1226, Reward: 88.0
Episode 1101, Reward: 46.0
Episode 367, Reward: 171.0
Episode 932, Reward: 132.0
Episode 331, Reward: 63.0
Episode 501, Reward: 126.0
Episode 1102, Reward: 48.0
Episode 420, Reward: 137.0
Episode 1227, Reward: 88.0
Episode 374, Reward: 128.0
Episode 332, Reward: 56.0
Episode 933, Reward: 81.0
Episode 1103, Reward: 42.0
Episode 1228, Reward: 75.0
Episode 368, Reward: 160.0
Episode 1104, Reward: 45.0
Episode 333, Reward: 66.0
Episode 375, Reward: 128.0
Episode 502, Reward: 140.0
Episode 934, Reward: 83.0
Episode 1105, Reward: 43.0
Episode 421, Reward: 172.0
Episode 1229, Reward: 81.0
Episode 1106, Reward: 36.0
Episode 334, Reward: 63.0
Episode 935, Reward: 95.0

Episode 1230, Reward: 94.0
Episode 335, Reward: 56.0
Episode 369, Reward: 162.0
Episode 503, Reward: 134.0
Episode 376, Reward: 130.0
Episode 1108, Reward: 48.0
Episode 1231, Reward: 73.0
Episode 336, Reward: 69.0
Episode 936, Reward: 83.0

Episode 1109, Reward: 57.0
Episode 337, Reward: 65.0
Episode 504, Reward: 135.0
Episode 1232, Reward: 90.0
Episode 1110, Reward: 56.0
Episode 370, Reward: 156.0
Episode 377, Reward: 136.0
Episode 937, Reward: 106.0
Episode 338, Reward: 65.0
Episode 1111, Reward: 45.0
Episode 423, Reward: 165.0
Episode 1233, Reward: 101.0
Episode 339, Reward: 61.0
Episode 1112, Reward: 53.0
Episode 505, Reward: 142.0
Episode 938, Reward: 102.0
Episode 340, Reward: 55.0
